 do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 8100300824939 ;SP ;SAO PAULO ;JARDIM ARPOADOR ;RUA OSCAR PEDROSO HORTA, N. 279, QD 41 ;320.000,00;320.000,00;0.00;Casa, 0.00 de área total, 90.00 de área privativa, 113.40 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8100300824939
 8444415108978 ;SP ;SAO PAULO ;JARDIM CAMARGO NOVO ;AVENIDA JOSE BORGES DO CANTO, N. 84, LT 14 QD 14 ;339.000,00;339.000,00;0.00;Casa, 0.00 de área total, 132.00 de área privativa, 125.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415108978
 10174422 ;SP ;SAO PAULO ;JARDIM SANTO ELIAS ;AVENIDA MUTINGA, N. 3180 ;1.480.000,00;1.480.000,00;0.00;Galpão, 0.00 de área total, 384.00 de área privativa, 384.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10174422
 8026800906222 ;SP ;SAO PAULO ;JARDIM TRES MARIAS ;AVENIDA RAGUEB CHOHFI, N. 880, Apto 81, BL 1, 9 PAV ;292.000,00;292.000,00;0.00;Apartamento, 0.00 de área total, 49.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8026800906222
 8555535893712 ;SP ;SAO PAULO ;JARDIM VAZ DE LIMA ;RUA COMENDADOR ANTUNES DOS SANTOS, N. 1640, Apto 33, TORRE 01 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535893712
 1444411422920 ;SP ;SAO PAULO ;INTERLAGOS ;RUA JOSE VAZ ANDRADE ANTIGA RUA 37, N. 45, LT09 QD52 ;1.170.000,00;1.170.000,00;0.00;Casa, 0.00 de área total, 260.00 de área privativa, 592.21 de área do terreno,  3 qto(s), 2 suite(s), WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411422920
 8787703818949 ;SP ;SAO PAULO ;JARDIM SAO SAVERIO ;AVENIDA DOS OURIVES N 748 183 TORRE A, N. 748, Apto 183, TORRE A ;250.000,00;250.000,00;0.00;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703818949
 8787709415730 ;SP ;SAO PAULO ;JARDIM SAO SAVERIO ;AVENIDA OURIVES, N. 951, Apto 3, BL 4 ;208.000,00;208.000,00;0.00;Apartamento, 0.00 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709415730
 1444412291277 ;SP ;SAO PAULO ;PARADA XV DE NOVEMBRO ;RUA JUCARAL, N. 323, CS 02 ;216.970,32;216.970,32;0.00;Casa, 0.00 de área total, 56.00 de área privativa, 62.35 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412291277
 8444417245417 ;SP ;SAO PAULO ;PARADA XV DE NOVEMBRO ;RUA JERIBATUBA, N. 930, Apto 2, . ;252.000,00;252.000,00;0.00;Apartamento, 0.00 de área total, 42.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417245417
 1555529221106 ;SP ;SAO PAULO ;PARQUE JABAQUARA ;RUA EDUARDO DE MAGALHAES, N. 182, . ;1.170.000,00;1.170.000,00;0.00;Casa, 0.00 de área total, 238.65 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, 1 suite(s), WC, WC Emp, 3 sala(s), 1 lavabo(s), cozinha, 4 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529221106
 1444412001481 ;SP ;SAO PAULO ;PARQUE IPE ;RUA MARIO ANCONA, N. 257, LT 47/48-E   QD BE ;296.000,00;296.000,00;0.00;Casa, 0.00 de área total, 65.32 de área privativa, 72.36 de área do terreno,  2 qto(s), 2 suite(s), WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412001481
 1444404113519 ;SP ;SAO PAULO ;PENHA DE FRANCA ;RUA CAPITAO JOAO CESARIO, N. 127, Apto 14, ANDAR 1 ;714.650,00;714.650,00;0.00;Apartamento, 0.00 de área total, 91.46 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404113519
 10171237 ;SP ;SAO PAULO ;PARQUE SAO RAFAEL ;RUA MANUEL BOTELHO, N. 343, CASA 1 ;305.000,00;305.000,00;0.00;Casa, 0.00 de área total, 98.85 de área privativa, 125.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171237
 1444401119028 ;SP ;SAO PAULO ;MOOCA ;RUA HIPODROMO, N. 720, Apto 114, TORRE B, 11 PAV ;295.000,00;295.000,00;0.00;Apartamento, 0.00 de área total, 43.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401119028
 1555507845190 ;SP ;SAO PAULO ;MOOCA ;RUA TAQUARI, N. 941, Apto 13, TORRE 1 ;446.000,00;446.000,00;0.00;Apartamento, 0.00 de área total, 52.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555507845190
 1555514692388 ;SP ;SAO PAULO ;MOOCA ;RUA DOM BOSCO, N. 206, Apto 132, TORRE 14 ;400.000,00;400.000,00;0.00;Apartamento, 0.00 de área total, 63.93 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555514692388
 8787707721184 ;SP ;SAO PAULO ;MOOCA ;RUA CONSELHEIRO LAFAIETTE, N. 200, Apto 1, TORRE 2 ;340.000,00;340.000,00;0.00;Apartamento, 0.00 de área total, 45.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707721184
 1444403588955 ;SP ;SAO PAULO ;JARDIM NOVE DE JULHO ;RUA MONTE MANDIRA, N. 2150, Apto 22, ED HONDURAS ;215.000,00;215.000,00;0.00;Apartamento, 0.00 de área total, 42.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403588955
 1555527162455 ;SP ;SAO PAULO ;NOSSA SENHORA DO O ;RUA SETE BARRAS, N. 268, Apto 82, TORRE C ;475.000,00;475.000,00;0.00;Apartamento, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555527162455
 8444406516260 ;SP ;SAO PAULO ;NOSSA SENHORA DO O ;RUA PROFESSOR JOAO MACHADO, N. 705, Apto 15, TORRE B ;412.600,00;412.600,00;0.00;Apartamento, 0.00 de área total, 65.00 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406516260
 8444400451507 ;SP ;SAO PAULO ;LIBERDADE ;RUA BARAO DE IGUAPE, N. 897, Apto 104, ANDAR 1 ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 33.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400451507
 8444407002686 ;SP ;SAO PAULO ;LIBERDADE ;RUA HELENA ZERRENER, N. 39, Apto 901, 0 ;205.000,00;205.000,00;0.00;Apartamento, 0.00 de área total, 27.30 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407002686
 8787705843371 ;SP ;SAO PAULO ;PARAISO DO MORUMBI ;RUA 17 DE JANEIRO, N. 910, Apto 25, 2 PAVIMENTO DA TORRE A ;250.000,00;250.000,00;0.00;Apartamento, 0.00 de área total, 40.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705843371
 1555526828948 ;SP ;SAO PAULO ;PARQUE MUNHOZ ;RUA ADELAIDE BRAGA NEGRELLI, N. 113, Apto 304, TORRE 3 ;276.000,00;276.000,00;0.00;Apartamento, 0.00 de área total, 56.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555526828948
 1555533833480 ;SP ;SAO PAULO ;PARQUE MUNHOZ ;RUA ENGENHEIRA AMALIA PEROLA CASSAB, N. 10, CASA 25 ;560.192,14;560.192,14;0.00;Casa, 0.00 de área total, 74.00 de área privativa, 52.37 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533833480
 8444412664969 ;SP ;SAO PAULO ;PARQUE MUNHOZ ;RUA ANTONIO AMBUBA, N. 70, Apto 203, 1 PAV BLOCO 7 VAGA DE GARAGEM 263 ;256.000,00;256.000,00;0.00;Apartamento, 0.00 de área total, 54.22 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412664969
 1555526807185 ;SP ;SAO PAULO ;MOINHO VELHO ;AVENIDA MINISTRO PETRONIO PORTELA, N. 1901, Apto 33, BLOCO F ;669.000,00;669.000,00;0.00;Apartamento, 0.00 de área total, 81.48 de área privativa, 0.00 de área do terreno,  3 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555526807185
 10177894 ;SP ;SAO PAULO ;PERDIZES ;RUA PADRE CHICO, N. 221, Apto 509, 1 VG ED LA PLACE - OFFICE PERDIZES ;576.000,00;576.000,00;0.00;Sala, 0.00 de área total, 37.61 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10177894
 8787707471714 ;SP ;SAO PAULO ;VILA RE ;RUA JARAUARA, N. 8197, Apto 91, 9 PAV ;280.000,00;280.000,00;0.00;Apartamento, 0.00 de área total, 38.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707471714
 8787701685640 ;SP ;SAO PAULO ;VILA SANTANA ;RUA CAROLINA FONSECA, N. 297, Apto 172, TORRE 3 ;387.000,00;387.000,00;0.00;Apartamento, 0.00 de área total, 63.04 de área privativa, 0.00 de área do terreno,  3 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701685640
 10142650 ;SP ;SAO PAULO ;VILA PALMEIRAS ;RUA ANTONIO MUNHOZ BONILHA, N. 1099, UNIDADE 1103 RESIDENCIAL ;1.793.000,00;1.793.000,00;0.00;Prédio, 0.00 de área total, 641.00 de área privativa, 424.00 de área do terreno,  1 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10142650
 8787709253552 ;SP ;SAO PAULO ;VILA NOVA DAS BELEZAS ;RUA VILAR DE FIGOS, N. 11, Apto 1313, . ;135.000,00;135.000,00;0.00;Apartamento, 0.00 de área total, 24.41 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709253552
 8787710504350 ;SP ;SAO PAULO ;VILA NOVA DAS BELEZAS ;RUA VILAR DE FIGOS, N. 11, Apto 1301, 13PAV ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 24.41 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 suite(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710504350
 1555524841769 ;SP ;SAO PAULO ;VILA PROGREDIOR ;RUA DOS TRES IRMAOS, N. 36, Apto 23, . ;600.000,00;600.000,00;0.00;Apartamento, 0.00 de área total, 76.00 de área privativa, 0.00 de área do terreno,  3 qto(s), 1 suite(s), WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555524841769
 1444410794611 ;SP ;SAO PAULO ;VILA SAO JOSE ;AVENIDA SENADOR TEOTONIO VILELA, N. 4029, Apto 43, ED MEXICO ;311.000,00;311.000,00;0.00;Apartamento, 0.00 de área total, 56.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410794611
 1787701730639 ;SP ;SAO PAULO ;VILA NOVA CACHOEIRINHA ;RUA FRANKLIN DO AMARAL, N. 450, Apto 164, TORRE B ;323.000,00;323.000,00;0.00;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701730639
 8444409333850 ;SP ;SAO PAULO ;VILA NOVA CACHOEIRINHA ;AVENIDA GENERAL PENHA BRASIL, N. 769, Apto 1, BLOCO I ;235.000,00;235.000,00;0.00;Apartamento, 0.00 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409333850
 1444407947160 ;SP ;SAO PAULO ;VILA LEONOR ;RUA BELCHIOR DE ORDAS, N. 304, Apto 181, TR A ;800.000,00;800.000,00;0.00;Apartamento, 0.00 de área total, 78.51 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407947160
 1444407742924 ;SP ;SAO PAULO ;VILA PREL ;ESTRADA DE ITAPECERICA, N. 3250, Apto 53, 0 ;306.000,00;306.000,00;0.00;Apartamento, 0.00 de área total, 63.10 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407742924
 10168510 ;SP ;SAO PAULO ;VILA MORAES ;RUA SIMAO LOPES, N. 275 ;962.000,00;962.000,00;0.00;Casa, 0.00 de área total, 223.00 de área privativa, 116.55 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10168510
 1555505104584 ;SP ;SAO PAULO ;VILA MORAES ;  SIMAO LOPES, N. 1504, Apto 32, BL E ;292.000,00;292.000,00;0.00;Apartamento, 0.00 de área total, 58.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555505104584
 8555529816647 ;SP ;SAO PAULO ;VILA SANTA TERESINHA ;RUA AMANARI, N. SN, Apto 23, 2 ANDAR BL 03 ;195.000,00;195.000,00;0.00;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529816647
 1555537934949 ;SP ;SAO PAULO ;VILA SANTA MARIA ;AVENIDA MONTE CELESTE, N. 503, Apto 84, BL B ;508.000,00;508.000,00;0.00;Apartamento, 0.00 de área total, 56.00 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555537934949
 1444402752069 ;SP ;SAO PAULO ;VILA NIVI ;RUA TANQUE VELHO, N. 573, . ;448.000,00;448.000,00;0.00;Casa, 0.00 de área total, 91.36 de área privativa, 90.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402752069
 8787706022312 ;SP ;SAO PAULO ;VILA INVERNADA ;RUA QUIXADA, N. 80, Apto 913, PAVIMENTO 09 ;300.000,00;300.000,00;0.00;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706022312
 1444410341056 ;SP ;SAO PAULO ;VILA MATILDE ;RUA  TACANHUNAS, N. 52, LT B QD G ;598.000,00;598.000,00;0.00;Casa, 0.00 de área total, 128.96 de área privativa, 91.95 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410341056
 8444408357160 ;SP ;SAO PAULO ;VILA MATILDE ;AVENIDA WALDEMAR TIETZ, N. 652, Apto 44C, 4PAV ;189.000,00;189.000,00;0.00;Apartamento, 0.00 de área total, 34.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408357160
 10171947 ;SP ;SAO PAULO ;VILA TALARICO ;RUA JOAQUIM MARRA, N. 1037 ;1.277.000,00;1.277.000,00;0.00;Prédio, 0.00 de área total, 475.20 de área privativa, 211.20 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171947
 8555536360041 ;SP ;SAO PAULO ;VILA TOLSTOI ;RUA JOSE ANTONIO FONTES, N. 417, Apto 5, BLOCO B ;386.000,00;386.000,00;0.00;Apartamento, 0.00 de área total, 44.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536360041
 1444401552996 ;SP ;SAO PAULO ;ITAIM PAULISTA ;RUA ENSEADA ITAPACOROIA, N. 47, LT 28 E 29 QD 22 ;410.000,00;410.000,00;0.00;Casa, 0.00 de área total, 114.91 de área privativa, 120.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401552996
 8555536740472 ;SP ;SAO PAULO ;ITAIM PAULISTA ;RUA TIBURCIO DE SOUSA, N. 3350, Apto 44, BL 08 ;186.000,00;186.000,00;0.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536740472
 8787708353103 ;SP ;SAO PAULO ;LOTEAMENTO CITY JARAGUA ;AVENIDA NELSON PALMA TRAVASSOS, N. 174, Apto 1105, TORRE 02 ;290.000,00;290.000,00;0.00;Apartamento, 0.00 de área total, 42.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708353103
 1444410409807 ;SP ;SAO PAULO ;VILA CASTELO ;RUA CANUTO BORELLI, N. 99, Apto 205, BL CAPRI TORRE ALFA ;370.000,00;370.000,00;0.00;Apartamento, 0.00 de área total, 60.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410409807
 8787704926230 ;SP ;SAO PAULO ;JARDIM DA LARANJEIRA ;RUA PEDRA BRANCA DO AMAPARI, N. 139, Apto A04, TORRE 1 ;172.000,00;172.000,00;0.00;Apartamento, 0.00 de área total, 49.58 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704926230
 1444412932442 ;SP ;SAO PAULO ;CIDADE TIRADENTES ;RUA RAFAEL DELLA MONICA, N. 369, Apto 53a, COND AGUAS DE PRATA ;110.000,00;110.000,00;0.00;Apartamento, 0.00 de área total, 34.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412932442
 1444417283833 ;SP ;SAO PAULO ;CIDADE TIRADENTES ;RUA DINAH GONCALVES BRANDAO, N. 86, Apto 44A, . ;139.000,00;139.000,00;0.00;Apartamento, 0.00 de área total, 34.62 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417283833
 8444404492275 ;SP ;SAO PAULO ;CIDADE TIRADENTES ;RUA VARZEA NOVA, N. 243, Apto 12-B, . ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 42.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404492275
 1301900001626 ;SP ;SAO PAULO ;VILA CONSTANCA ;RUA SEBASTIAO DE FREITAS, N. 103, . ;370.000,00;370.000,00;0.00;Casa, 0.00 de área total, 104.00 de área privativa, 125.00 de área do terreno,  2 qto(s), 1 suite(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1301900001626
 8787710369747 ;SP ;SAO PAULO ;SANTO AMARO ;RUA CORONEL LUIS SCHIMIDT, N. 59, Apto 404, 4PAV TORRE A ;225.000,00;225.000,00;0.00;Apartamento, 0.00 de área total, 31.05 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710369747
 8787711115935 ;SP ;SAO PAULO ;SANTO AMARO ;RUA JOAO GOMES BATISTA, N. 1100, Apto 306, 3PAV TORRE B ;224.364,90;224.364,90;0.00;Apartamento, 0.00 de área total, 26.68 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711115935
